order_line_id;order_id;order_date;customer_id;book_id
51407;28576;2025-09-12;4874;603
51408;28577;2025-03-26;4670;608
51409;28577;2025-03-26;4670;683
51410;28578;2024-11-19;5832;503
51411;28578;2024-11-19;5832;520
51412;28579;2024-12-03;2146;490
51413;28579;2024-12-03;2146;472
51414;28580;2025-04-28;3812;107
51415;28581;2024-04-14;5931;502
51416;28582;2024-08-16;5258;414
51417;28582;2024-08-16;5258;452
51418;28583;2025-05-08;3537;305
51419;28584;2025-08-03;982;1
51420;28585;2025-10-29;467;420
51421;28585;2025-10-29;467;2
51422;28586;2024-11-16;2724;502
51423;28587;2025-12-24;1912;102
51424;28588;2025-01-14;5730;1
51425;28589;2023-03-07;1587;414
51426;28589;2023-03-07;1587;343
51427;28590;2025-06-23;3793;315
51428;28590;2025-06-23;3793;590
51429;28590;2025-06-23;3793;317
51430;28591;2023-01-29;503;387
51431;28591;2023-01-29;503;289
51432;28592;2024-10-13;3391;502
51433;28592;2024-10-13;3391;31
51434;28593;2025-04-18;4629;304
51435;28594;2023-10-21;3248;414
51436;28594;2023-10-21;3248;289
51437;28595;2024-09-16;3367;260
51438;28595;2024-09-16;3367;105
51439;28596;2023-10-17;2055;633
51440;28597;2024-03-20;4155;424
51441;28597;2024-03-20;4155;510
51442;28598;2023-09-01;4833;52
51443;28599;2025-08-22;928;101
51444;28599;2025-08-22;928;305
51445;28600;2024-12-03;4962;603
51446;28601;2025-05-05;614;45
51447;28601;2025-05-05;614;220
51448;28602;2024-04-01;1249;167
51449;28602;2024-04-01;1249;348
51450;28602;2024-04-01;1249;503
51451;28603;2024-07-04;186;227
51452;28603;2024-07-04;186;137
51453;28604;2023-11-06;949;101
51454;28604;2023-11-06;949;166
51455;28604;2023-11-06;949;353
51456;28605;2025-06-09;5876;540
51457;28605;2025-06-09;5876;304
51458;28605;2025-06-09;5876;388
51459;28606;2025-04-10;439;93
51460;28607;2023-10-06;3503;444
51461;28608;2024-04-16;4124;618
51462;28609;2023-09-06;1323;463
51463;28609;2023-09-06;1323;341
51464;28610;2025-08-23;5378;616
51465;28611;2024-04-13;1791;1
51466;28612;2025-05-05;6126;503
51467;28613;2023-03-28;2338;295
51468;28614;2023-07-15;4275;603
51469;28615;2025-11-12;2235;1
51470;28616;2025-05-23;5823;101
51471;28617;2023-11-09;860;235
51472;28617;2023-11-09;860;119
51473;28617;2023-11-09;860;473
51474;28618;2025-10-01;877;602
51475;28619;2024-02-09;5393;138
51476;28619;2024-02-09;5393;268
51477;28620;2024-12-03;3025;1
51478;28621;2023-05-18;4247;111
51479;28622;2025-08-28;355;4
51480;28622;2025-08-28;355;604
51481;28623;2025-03-18;6234;597
51482;28624;2023-03-17;1914;100
51483;28624;2023-03-17;1914;235
51484;28625;2023-03-31;352;694
51485;28626;2024-04-08;5050;527
51486;28626;2024-04-08;5050;374
51487;28626;2024-04-08;5050;235
51488;28627;2025-03-07;2844;503
51489;28628;2024-01-24;3414;64
51490;28628;2024-01-24;3414;1
51491;28629;2024-10-21;2427;607
51492;28629;2024-10-21;2427;1
51493;28629;2024-10-21;2427;71
51494;28630;2023-09-20;3741;545
51495;28631;2024-01-10;631;295
51496;28632;2024-02-18;3858;527
51497;28633;2024-10-06;317;591
51498;28633;2024-10-06;317;570
51499;28634;2024-10-03;5927;226
51500;28635;2025-05-06;5918;63
51501;28636;2025-05-22;16;516
51502;28637;2025-11-11;3328;15
51503;28637;2025-11-11;3328;120
51504;28638;2024-11-12;5161;230
51505;28639;2023-11-07;3379;341
51506;28639;2023-11-07;3379;328
51507;28640;2024-06-26;961;110
51508;28640;2024-06-26;961;676
51509;28641;2023-08-08;1936;343
51510;28642;2025-10-01;5871;302
51511;28642;2025-10-01;5871;310
51512;28643;2024-08-31;2051;7
51513;28644;2025-10-13;4573;32
51514;28645;2025-10-16;4915;101
51515;28645;2025-10-16;4915;218
51516;28646;2023-05-13;821;360
51517;28646;2023-05-13;821;502
51518;28647;2023-02-07;5465;87
51519;28648;2025-04-26;6185;70
51520;28649;2024-03-08;4193;474
51521;28650;2023-06-25;3061;99
51522;28651;2024-10-07;1428;1
51523;28651;2024-10-07;1428;632
51524;28651;2024-10-07;1428;652
51525;28652;2023-12-01;4875;310
51526;28652;2023-12-01;4875;343
51527;28652;2023-12-01;4875;101
51528;28653;2023-10-10;1120;289
51529;28653;2023-10-10;1120;1
51530;28654;2025-01-20;2700;459
51531;28654;2025-01-20;2700;1
51532;28655;2025-04-23;973;691
51533;28656;2024-10-23;1380;510
51534;28657;2025-03-15;1075;627
51535;28658;2024-01-22;2188;328
51536;28659;2025-11-18;4512;403
51537;28660;2025-02-26;4841;251
51538;28660;2025-02-26;4841;227
51539;28660;2025-02-26;4841;298
51540;28660;2025-02-26;4841;233
51541;28661;2023-08-05;1487;248
51542;28662;2023-09-02;1823;54
51543;28662;2023-09-02;1823;628
51544;28662;2023-09-02;1823;99
51545;28663;2023-11-06;4985;310
51546;28664;2023-03-28;5715;100
51547;28664;2023-03-28;5715;288
51548;28665;2025-01-08;2463;226
51549;28666;2023-02-18;2251;694
51550;28667;2025-04-30;6239;4
51551;28667;2025-04-30;6239;318
51552;28668;2025-07-21;596;615
51553;28669;2023-11-04;4098;341
51554;28669;2023-11-04;4098;423
51555;28669;2023-11-04;4098;335
51556;28670;2024-03-19;2869;502
51557;28670;2024-03-19;2869;360
51558;28671;2024-08-08;3670;346
51559;28671;2024-08-08;3670;208
51560;28672;2023-11-11;1414;105
51561;28672;2023-11-11;1414;310
51562;28672;2023-11-11;1414;268
51563;28673;2023-07-27;3127;603
51564;28673;2023-07-27;3127;698
51565;28673;2023-07-27;3127;369
51566;28674;2023-10-02;583;88
51567;28675;2023-01-18;628;54
51568;28676;2025-10-01;177;504
51569;28677;2024-05-30;2389;223
51570;28677;2024-05-30;2389;1
51571;28677;2024-05-30;2389;254
51572;28678;2025-03-06;5168;424
51573;28678;2025-03-06;5168;406
51574;28678;2025-03-06;5168;291
51575;28679;2023-11-14;2210;433
51576;28679;2023-11-14;2210;268
51577;28679;2023-11-14;2210;1
51578;28680;2024-01-25;2902;164
51579;28681;2024-12-06;3961;415
51580;28682;2023-12-04;1127;235
51581;28683;2025-03-05;4035;16
51582;28683;2025-03-05;4035;20
51583;28684;2024-06-17;4884;309
51584;28684;2024-06-17;4884;546
51585;28685;2025-02-22;5986;302
51586;28685;2025-02-22;5986;507
51587;28686;2023-02-21;4869;310
51588;28687;2023-12-23;720;101
51589;28687;2023-12-23;720;341
51590;28688;2023-01-07;472;310
51591;28689;2024-05-28;3422;3
51592;28689;2024-05-28;3422;99
51593;28690;2024-05-28;68;1
51594;28690;2024-05-28;68;101
51595;28691;2025-03-31;3817;639
51596;28692;2025-10-19;1656;501
51597;28692;2025-10-19;1656;101
51598;28692;2025-10-19;1656;136
51599;28693;2025-06-16;1268;286
51600;28693;2025-06-16;1268;607
51601;28694;2023-07-09;3818;503
51602;28695;2025-01-27;1696;103
51603;28696;2023-11-08;4199;502
51604;28697;2023-11-04;4241;122
51605;28697;2023-11-04;4241;130
51606;28697;2023-11-04;4241;502
51607;28697;2023-11-04;4241;463
51608;28697;2023-11-04;4241;538
51609;28698;2025-05-04;3894;401
51610;28699;2025-07-01;850;226
51611;28699;2025-07-01;850;101
51612;28700;2025-09-16;589;302
51613;28701;2025-08-21;1065;3
51614;28702;2025-04-16;1503;649
51615;28702;2025-04-16;1503;327
51616;28702;2025-04-16;1503;9
51617;28703;2024-12-20;682;316
51618;28704;2023-12-21;5793;531
51619;28704;2023-12-21;5793;502
51620;28704;2023-12-21;5793;1
51621;28705;2023-02-23;4513;265
51622;28706;2024-01-10;513;310
51623;28707;2024-02-03;2195;321
51624;28707;2024-02-03;2195;510
51625;28708;2024-04-27;1116;462
51626;28708;2024-04-27;1116;254
51627;28709;2023-02-04;622;52
51628;28710;2024-06-23;5739;309
51629;28710;2024-06-23;5739;328
51630;28711;2024-02-26;4941;628
51631;28711;2024-02-26;4941;105
51632;28712;2025-11-12;3281;211
51633;28713;2025-06-06;2645;4
51634;28713;2025-06-06;2645;508
51635;28713;2025-06-06;2645;505
51636;28714;2024-05-10;5202;386
51637;28715;2023-09-05;2689;447
51638;28715;2023-09-05;2689;552
51639;28716;2024-01-29;5760;640
51640;28716;2024-01-29;5760;691
51641;28717;2023-02-04;758;288
51642;28718;2023-09-03;139;248
51643;28719;2023-04-12;4553;513
51644;28719;2023-04-12;4553;88
51645;28720;2025-06-10;6035;205
51646;28720;2025-06-10;6035;331
51647;28720;2025-06-10;6035;102
51648;28720;2025-06-10;6035;307
51649;28721;2024-08-29;3415;629
51650;28721;2024-08-29;3415;526
51651;28722;2023-07-24;5499;626
51652;28722;2023-07-24;5499;630
51653;28722;2023-07-24;5499;503
51654;28722;2023-07-24;5499;54
51655;28723;2025-12-03;3463;304
51656;28723;2025-12-03;3463;322
51657;28724;2025-03-21;4650;406
51658;28725;2024-01-03;1122;346
51659;28726;2023-03-17;4134;125
51660;28726;2023-03-17;4134;235
51661;28727;2023-03-13;4205;502
51662;28728;2023-11-30;4871;352
51663;28729;2024-05-23;2390;469
51664;28729;2024-05-23;2390;3
51665;28729;2024-05-23;2390;414
51666;28730;2024-11-25;9;1
51667;28730;2024-11-25;9;316
51668;28730;2024-11-25;9;503
51669;28731;2023-11-14;279;162
51670;28732;2025-09-04;6019;202
51671;28733;2025-12-07;3666;601
51672;28734;2023-12-26;4065;1
51673;28734;2023-12-26;4065;95
51674;28734;2023-12-26;4065;329
51675;28735;2025-12-07;1181;209
51676;28736;2024-10-08;2667;429
51677;28736;2024-10-08;2667;133
51678;28737;2025-01-10;1481;3
51679;28738;2025-07-16;3288;39
51680;28739;2023-09-16;6219;345
51681;28740;2025-06-27;1224;504
51682;28740;2025-06-27;1224;536
51683;28741;2023-08-05;5521;310
51684;28741;2023-08-05;5521;93
51685;28742;2023-01-03;940;426
51686;28742;2023-01-03;940;507
51687;28743;2025-03-07;3;253
51688;28743;2025-03-07;3;507
51689;28744;2025-01-25;5449;3
51690;28744;2025-01-25;5449;152
51691;28745;2024-08-22;2991;208
51692;28746;2024-12-09;6148;341
51693;28747;2024-03-24;5202;323
51694;28747;2024-03-24;5202;371
51695;28747;2024-03-24;5202;1
51696;28747;2024-03-24;5202;397
51697;28748;2024-05-11;2478;3
51698;28748;2024-05-11;2478;502
51699;28748;2024-05-11;2478;361
51700;28748;2024-05-11;2478;694
51701;28749;2025-01-23;2888;235
51702;28749;2025-01-23;2888;121
51703;28750;2024-04-22;3654;390
51704;28750;2024-04-22;3654;1
51705;28750;2024-04-22;3654;71
51706;28751;2024-04-08;2716;1
51707;28751;2024-04-08;2716;323
51708;28751;2024-04-08;2716;95
51709;28752;2023-09-08;1344;502
51710;28753;2023-06-23;3679;384
51711;28754;2025-03-25;1852;105
51712;28754;2025-03-25;1852;101
51713;28755;2023-07-03;2405;248
51714;28755;2023-07-03;2405;64
51715;28756;2025-05-21;4496;424
51716;28756;2025-05-21;4496;505
51717;28756;2025-05-21;4496;21
51718;28756;2025-05-21;4496;184
51719;28757;2024-05-05;1571;502
51720;28758;2024-01-11;4841;550
51721;28758;2024-01-11;4841;235
51722;28759;2024-03-04;847;423
51723;28759;2024-03-04;847;482
51724;28760;2025-01-07;1229;133
51725;28760;2025-01-07;1229;463
51726;28760;2025-01-07;1229;208
51727;28760;2025-01-07;1229;254
51728;28761;2025-05-28;6079;505
51729;28761;2025-05-28;6079;606
51730;28761;2025-05-28;6079;598
51731;28762;2024-01-21;3894;426
51732;28763;2023-05-21;3972;343
51733;28764;2025-12-22;6223;101
51734;28765;2025-10-28;6084;220
51735;28765;2025-10-28;6084;405
51736;28766;2024-05-05;3052;503
51737;28766;2024-05-05;3052;514
51738;28767;2024-06-23;1616;658
51739;28767;2024-06-23;1616;608
51740;28767;2024-06-23;1616;310
51741;28768;2024-05-08;3962;1
51742;28769;2025-04-06;3647;660
51743;28770;2024-03-01;3336;321
51744;28771;2024-02-13;4953;628
51745;28772;2025-09-26;71;5
51746;28773;2024-10-18;2247;227
51747;28774;2024-10-26;4808;480
51748;28775;2023-10-04;4137;136
51749;28775;2023-10-04;4137;119
51750;28775;2023-10-04;4137;95
51751;28776;2023-04-17;356;451
51752;28776;2023-04-17;356;678
51753;28777;2023-10-08;527;1
51754;28778;2025-06-29;195;8
51755;28779;2025-12-04;1785;201
51756;28779;2025-12-04;1785;614
51757;28780;2025-11-04;270;221
51758;28781;2025-07-02;5019;211
51759;28781;2025-07-02;5019;201
51760;28781;2025-07-02;5019;231
51761;28782;2023-04-15;5070;518
51762;28782;2023-04-15;5070;235
51763;28783;2025-01-22;1914;271
51764;28783;2025-01-22;1914;295
51765;28784;2023-07-09;4261;574
51766;28785;2025-12-20;2002;427
51767;28785;2025-12-20;2002;295
51768;28785;2025-12-20;2002;422
51769;28785;2025-12-20;2002;109
51770;28786;2025-01-16;1849;508
51771;28786;2025-01-16;1849;632
51772;28787;2025-06-01;5742;409
51773;28788;2025-10-10;6037;23
51774;28788;2025-10-10;6037;501
51775;28789;2024-07-05;434;1
51776;28790;2025-02-02;5498;611
51777;28790;2025-02-02;5498;420
51778;28790;2025-02-02;5498;1
51779;28791;2025-06-02;1694;251
51780;28792;2023-10-25;5464;543
51781;28793;2024-03-05;5318;536
51782;28793;2024-03-05;5318;614
51783;28794;2023-11-13;3414;310
51784;28794;2023-11-13;3414;360
51785;28795;2024-08-18;1473;447
51786;28796;2025-06-16;950;6
51787;28796;2025-06-16;950;21
51788;28796;2025-06-16;950;367
51789;28796;2025-06-16;950;5
51790;28797;2023-07-06;5676;150
51791;28797;2023-07-06;5676;254
51792;28798;2024-03-14;3945;503
51793;28799;2023-06-24;1206;503
51794;28799;2023-06-24;1206;101
51795;28800;2024-08-24;3335;603
51796;28801;2024-03-29;1068;338
51797;28801;2024-03-29;1068;260
51798;28801;2024-03-29;1068;344
51799;28801;2024-03-29;1068;508
51800;28802;2024-06-23;5843;615
51801;28803;2024-08-09;1482;439
51802;28803;2024-08-09;1482;618
51803;28804;2023-09-26;3629;608
51804;28804;2023-09-26;3629;254
51805;28805;2024-01-31;5567;496
51806;28806;2025-06-13;1106;102
51807;28806;2025-06-13;1106;10
51808;28807;2023-11-20;442;691
51809;28808;2025-01-25;2114;513
51810;28809;2024-08-18;2658;7
51811;28809;2024-08-18;2658;142
51812;28810;2024-04-18;172;638
51813;28810;2024-04-18;172;372
51814;28810;2024-04-18;172;623
51815;28811;2025-03-21;4051;233
51816;28811;2025-03-21;4051;250
51817;28811;2025-03-21;4051;502
51818;28812;2024-10-15;5931;265
51819;28813;2024-08-24;4639;208
51820;28814;2024-06-09;482;1
51821;28814;2024-06-09;482;3
51822;28815;2023-07-22;4690;94
51823;28816;2023-09-29;107;95
51824;28816;2023-09-29;107;592
51825;28817;2023-03-23;2161;426
51826;28817;2023-03-23;2161;361
51827;28817;2023-03-23;2161;101
51828;28818;2024-12-22;653;1
51829;28818;2024-12-22;653;3
51830;28819;2025-01-01;4362;607
51831;28820;2025-07-15;487;601
51832;28820;2025-07-15;487;201
51833;28821;2025-01-19;5241;221
51834;28822;2023-12-21;4710;354
51835;28822;2023-12-21;4710;1
51836;28823;2025-07-10;3340;421
51837;28824;2025-02-28;132;227
51838;28824;2025-02-28;132;302
51839;28825;2025-02-07;3481;521
51840;28826;2023-01-22;1665;108
51841;28827;2025-08-20;2813;279
51842;28828;2023-12-11;1402;248
51843;28828;2023-12-11;1402;608
51844;28828;2023-12-11;1402;567
51845;28828;2023-12-11;1402;483
51846;28829;2025-07-18;4742;36
51847;28830;2025-03-11;4647;1
51848;28831;2025-10-18;541;101
51849;28831;2025-10-18;541;1
51850;28832;2023-04-05;5984;491
51851;28832;2023-04-05;5984;658
51852;28832;2023-04-05;5984;439
51853;28833;2024-09-25;735;3
51854;28833;2024-09-25;735;611
51855;28833;2024-09-25;735;100
51856;28834;2025-10-19;5468;305
51857;28834;2025-10-19;5468;1
51858;28835;2023-08-24;4935;235
51859;28836;2025-02-19;5539;257
51860;28837;2024-01-26;3934;490
51861;28837;2024-01-26;3934;508
51862;28838;2023-05-10;3637;101
51863;28839;2024-08-06;5627;584
51864;28839;2024-08-06;5627;208
51865;28840;2023-05-20;2745;519
51866;28841;2024-09-26;4734;309
51867;28842;2025-06-02;2886;302
51868;28843;2025-03-27;720;1
51869;28844;2024-10-16;4318;392
51870;28845;2025-01-15;894;521
51871;28845;2025-01-15;894;7
51872;28846;2025-02-23;157;302
51873;28846;2025-02-23;157;394
51874;28847;2023-10-23;6208;614
51875;28848;2023-09-09;951;507
51876;28848;2023-09-09;951;383
51877;28848;2023-09-09;951;254
51878;28849;2025-05-09;1803;622
51879;28850;2024-10-26;3292;103
51880;28851;2025-07-25;1323;312
51881;28852;2025-07-23;3310;404
51882;28852;2025-07-23;3310;305
51883;28853;2025-11-23;1322;2
51884;28853;2025-11-23;1322;306
51885;28854;2024-01-04;1640;289
51886;28854;2024-01-04;1640;160
51887;28854;2024-01-04;1640;254
51888;28854;2024-01-04;1640;536
51889;28855;2025-07-03;3424;303
51890;28855;2025-07-03;3424;201
51891;28856;2024-02-16;3555;105
51892;28857;2025-02-22;25;248
51893;28858;2025-06-14;2867;513
51894;28858;2025-06-14;2867;509
51895;28859;2025-02-24;3570;41
51896;28860;2025-12-06;1272;660
51897;28861;2023-04-12;3024;295
51898;28861;2023-04-12;3024;265
51899;28861;2023-04-12;3024;289
51900;28862;2025-09-21;5398;205
51901;28862;2025-09-21;5398;501
51902;28863;2023-04-02;3128;414
51903;28864;2025-04-10;4134;304
51904;28864;2025-04-10;4134;426
51905;28864;2025-04-10;4134;140
51906;28865;2023-04-03;6164;100
51907;28866;2025-12-10;4977;1
51908;28866;2025-12-10;4977;214
51909;28867;2024-10-23;3117;323
51910;28867;2024-10-23;3117;3
51911;28867;2024-10-23;3117;603
51912;28868;2025-11-02;4751;301
51913;28869;2024-12-16;2791;208
51914;28869;2024-12-16;2791;1
51915;28870;2024-09-14;4053;619
51916;28870;2024-09-14;4053;627
51917;28871;2023-11-14;2606;563
51918;28871;2023-11-14;2606;1
51919;28871;2023-11-14;2606;603
51920;28871;2023-11-14;2606;502
51921;28872;2024-06-01;328;227
51922;28873;2025-09-01;4866;401
51923;28873;2025-09-01;4866;331
51924;28874;2025-10-26;722;263
51925;28874;2025-10-26;722;421
51926;28874;2025-10-26;722;545
51927;28874;2025-10-26;722;501
51928;28874;2025-10-26;722;239
51929;28875;2025-05-08;4342;498
51930;28875;2025-05-08;4342;334
51931;28876;2023-06-17;838;433
51932;28877;2023-02-17;2845;495
51933;28877;2023-02-17;2845;88
51934;28878;2024-03-29;2627;321
51935;28878;2024-03-29;2627;1
51936;28879;2023-08-09;3156;341
51937;28880;2023-08-11;2876;52
51938;28881;2023-04-18;4432;320
51939;28882;2024-03-27;2311;285
51940;28882;2024-03-27;2311;101
51941;28882;2024-03-27;2311;111
51942;28883;2025-08-31;5875;333
51943;28883;2025-08-31;5875;365
51944;28883;2025-08-31;5875;312
51945;28884;2024-03-07;5590;348
51946;28884;2024-03-07;5590;268
51947;28885;2024-12-04;4786;101
51948;28885;2024-12-04;4786;339
51949;28886;2024-01-20;729;329
51950;28886;2024-01-20;729;323
51951;28887;2023-09-29;2700;254
51952;28887;2023-09-29;2700;285
51953;28887;2023-09-29;2700;95
51954;28888;2023-10-11;4774;508
51955;28889;2023-09-06;3181;136
51956;28890;2023-02-10;1266;347
51957;28891;2024-08-28;3652;493
51958;28891;2024-08-28;3652;603
51959;28892;2025-08-22;1606;534
51960;28892;2025-08-22;1606;603
51961;28893;2024-02-12;3449;493
51962;28893;2024-02-12;3449;649
51963;28893;2024-02-12;3449;1
51964;28894;2023-05-11;1379;433
51965;28894;2023-05-11;1379;285
51966;28895;2023-09-03;2086;340
51967;28895;2023-09-03;2086;94
51968;28895;2023-09-03;2086;423
51969;28896;2023-06-03;2815;52
51970;28897;2023-02-24;463;235
51971;28898;2023-11-04;5795;447
51972;28899;2023-09-20;2027;623
51973;28900;2025-03-23;5895;238
51974;28901;2023-01-20;4988;71
51975;28901;2023-01-20;4988;95
51976;28902;2023-02-08;4533;113
51977;28902;2023-02-08;4533;54
51978;28903;2024-07-23;3518;334
51979;28903;2024-07-23;3518;101
51980;28904;2025-07-26;6139;501
51981;28905;2023-02-17;4067;564
51982;28906;2023-03-13;4782;345
51983;28907;2025-12-04;4286;344
51984;28908;2025-02-07;5928;103
51985;28909;2025-01-07;4753;623
51986;28910;2024-01-27;5311;310
51987;28910;2024-01-27;5311;1
51988;28911;2025-06-02;2308;520
51989;28911;2025-06-02;2308;303
51990;28911;2025-06-02;2308;567
51991;28911;2025-06-02;2308;402
51992;28912;2023-02-22;4218;608
51993;28912;2023-02-22;4218;158
51994;28912;2023-02-22;4218;295
51995;28913;2025-04-11;496;417
51996;28914;2024-07-06;1021;3
51997;28915;2023-04-03;5222;101
51998;28916;2024-12-22;1386;1
51999;28916;2024-12-22;1386;517
52000;28917;2024-05-18;3350;576
52001;28918;2023-01-05;1809;502
52002;28918;2023-01-05;1809;527
52003;28919;2024-04-04;499;544
52004;28920;2023-12-10;3245;518
52005;28920;2023-12-10;3245;454
52006;28921;2024-01-14;1066;111
52007;28921;2024-01-14;1066;108
52008;28922;2023-11-28;795;1
52009;28923;2024-10-18;5619;221
52010;28923;2024-10-18;5619;116
52011;28923;2024-10-18;5619;250
52012;28923;2024-10-18;5619;1
52013;28924;2024-09-03;5000;269
52014;28925;2025-11-08;46;304
52015;28926;2024-09-05;6105;105
52016;28926;2024-09-05;6105;483
52017;28927;2023-05-23;183;680
52018;28927;2023-05-23;183;235
52019;28927;2023-05-23;183;423
52020;28928;2025-06-16;5073;56
52021;28929;2025-06-02;3194;451
52022;28929;2025-06-02;3194;406
52023;28930;2023-10-10;11;396
52024;28930;2023-10-10;11;321
52025;28930;2023-10-10;11;285
52026;28930;2023-10-10;11;351
52027;28931;2023-08-30;4834;88
52028;28932;2023-02-06;3654;139
52029;28932;2023-02-06;3654;310
52030;28933;2024-10-18;857;309
52031;28933;2024-10-18;857;254
52032;28933;2024-10-18;857;417
52033;28934;2024-03-07;2831;111
52034;28935;2025-04-05;2511;490
52035;28935;2025-04-05;2511;631
52036;28936;2023-04-11;5146;359
52037;28936;2023-04-11;5146;381
52038;28937;2023-06-01;3084;310
52039;28938;2023-06-25;2580;335
52040;28938;2023-06-25;2580;263
52041;28939;2024-06-16;353;88
52042;28940;2023-10-21;2716;580
52043;28941;2023-06-06;5707;390
52044;28941;2023-06-06;5707;64
52045;28941;2023-06-06;5707;310
52046;28941;2023-06-06;5707;87
52047;28942;2025-04-21;2699;1
52048;28942;2025-04-21;2699;625
52049;28943;2025-11-08;2151;106
52050;28943;2025-11-08;2151;202
52051;28943;2025-11-08;2151;201
52052;28944;2024-09-08;4158;235
52053;28945;2024-07-17;3580;502
52054;28946;2024-07-06;3215;95
52055;28947;2025-10-28;3501;27
52056;28948;2023-08-06;2415;603
52057;28948;2023-08-06;2415;463
52058;28949;2023-05-20;4394;603
52059;28950;2025-07-14;501;601
52060;28950;2025-07-14;501;13
52061;28951;2024-11-24;5261;280
52062;28951;2024-11-24;5261;146
52063;28952;2024-01-17;5850;263
52064;28952;2024-01-17;5850;390
52065;28953;2025-08-15;2159;322
52066;28954;2025-04-22;1095;226
52067;28954;2025-04-22;1095;114
52068;28955;2024-07-12;3403;457
52069;28955;2024-07-12;3403;103
52070;28955;2024-07-12;3403;603
52071;28955;2024-07-12;3403;463
52072;28956;2025-09-09;4808;33
52073;28957;2024-06-26;1862;227
52074;28957;2024-06-26;1862;145
52075;28958;2024-07-16;2339;105
52076;28958;2024-07-16;2339;385
52077;28959;2024-03-27;1729;359
52078;28959;2024-03-27;1729;345
52079;28960;2024-03-24;2726;285
52080;28960;2024-03-24;2726;97
52081;28961;2025-08-07;1678;502
52082;28962;2025-12-06;6056;501
52083;28962;2025-12-06;6056;601
52084;28962;2025-12-06;6056;101
52085;28963;2023-05-10;4661;612
52086;28964;2023-06-04;3992;426
52087;28965;2024-01-07;1091;109
52088;28966;2024-11-12;1704;664
52089;28966;2024-11-12;1704;276
52090;28966;2024-11-12;1704;1
52091;28967;2025-10-28;4897;505
52092;28968;2023-05-22;81;235
52093;28968;2023-05-22;81;285
52094;28968;2023-05-22;81;429
52095;28969;2024-08-06;2149;503
52096;28970;2024-03-06;5613;1
52097;28970;2024-03-06;5613;310
52098;28970;2024-03-06;5613;422
52099;28970;2024-03-06;5613;348
52100;28971;2025-03-28;2887;334
52101;28972;2024-02-03;919;612
52102;28973;2025-03-14;594;226
52103;28974;2025-11-18;4814;101
52104;28974;2025-11-18;4814;24
52105;28974;2025-11-18;4814;2
52106;28975;2025-07-11;2755;201
52107;28976;2024-05-27;4798;503
52108;28976;2024-05-27;4798;465
52109;28977;2025-04-24;1557;227
52110;28978;2023-12-11;3381;503
52111;28979;2025-09-07;5770;203
52112;28980;2025-10-06;5459;37
52113;28980;2025-10-06;5459;602
52114;28981;2024-09-03;4074;355
52115;28981;2024-09-03;4074;263
52116;28982;2024-03-10;713;371
52117;28982;2024-03-10;713;1
52118;28983;2023-12-22;2619;263
52119;28983;2023-12-22;2619;658
52120;28984;2024-05-26;1897;283
52121;28984;2024-05-26;1897;103
52122;28985;2025-03-25;4343;101
52123;28985;2025-03-25;4343;1
52124;28985;2025-03-25;4343;129
52125;28986;2024-03-31;2196;1
52126;28986;2024-03-31;2196;423
52127;28987;2023-08-16;22;64
52128;28987;2023-08-16;22;329
52129;28987;2023-08-16;22;87
52130;28988;2023-02-13;1355;194
52131;28988;2023-02-13;1355;347
52132;28989;2023-03-22;3011;414
52133;28990;2025-05-27;4629;302
52134;28990;2025-05-27;4629;25
52135;28990;2025-05-27;4629;505
52136;28991;2025-06-29;4329;699
52137;28991;2025-06-29;4329;22
52138;28991;2025-06-29;4329;203
52139;28992;2025-06-16;751;102
52140;28992;2025-06-16;751;312
52141;28993;2025-02-10;625;1
52142;28994;2025-07-01;6063;206
52143;28994;2025-07-01;6063;649
52144;28994;2025-07-01;6063;101
52145;28995;2025-11-30;2715;370
52146;28996;2023-04-04;1923;52
52147;28997;2023-11-20;3558;268
52148;28997;2023-11-20;3558;263
52149;28998;2025-11-27;3697;503
52150;28998;2025-11-27;3697;121
52151;28999;2023-01-15;1746;288
52152;29000;2023-01-09;3628;52
52153;29001;2024-01-21;3120;507
52154;29001;2024-01-21;3120;1
52155;29001;2024-01-21;3120;254
52156;29002;2023-01-12;905;132
52157;29002;2023-01-12;905;126
52158;29003;2024-02-22;2532;603
52159;29003;2024-02-22;2532;440
52160;29004;2023-06-24;1102;507
52161;29005;2025-04-10;4773;304
52162;29005;2025-04-10;4773;1
52163;29005;2025-04-10;4773;94
52164;29005;2025-04-10;4773;327
52165;29006;2025-11-07;6245;3
52166;29006;2025-11-07;6245;460
52167;29007;2024-03-02;886;338
52168;29008;2025-02-12;2968;1
52169;29008;2025-02-12;2968;310
52170;29009;2023-03-25;1819;100
52171;29009;2023-03-25;1819;437
52172;29009;2023-03-25;1819;235
52173;29010;2023-11-22;3607;334
52174;29010;2023-11-22;3607;335
52175;29011;2025-08-01;360;10
52176;29011;2025-08-01;360;160
52177;29012;2024-05-03;6085;1
52178;29013;2025-10-02;2324;231
52179;29014;2023-12-31;2733;641
52180;29014;2023-12-31;2733;110
52181;29015;2024-08-28;3874;1
52182;29016;2023-08-16;5856;381
52183;29017;2024-11-15;1981;537
52184;29018;2024-01-25;158;235
52185;29018;2024-01-25;158;248
52186;29019;2024-06-02;2515;507
52187;29019;2024-06-02;2515;113
52188;29020;2024-11-23;4596;310
52189;29021;2024-04-13;1892;279
52190;29021;2024-04-13;1892;310
